"genus_species","size_class","year","shark_in_video","sec_investigating_circling","sec_passing","sec_feeding","sec_total","frac_investigating_circling","frac_passing","frac_feeding","bout","bite","habitat","depth","log_depth","total_time_shark_present_frame","log_total_time_shark_present_frame","n_frame_total","log_n_frame_total","video"
"Lutjanus bohar","Medium","2016","present",0,16.8,0,16.8,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,3,1.09861228866811,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,14.8,0,14.8,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,5,1.6094379124341,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,11,0,11,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,5,1.6094379124341,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,16.6,0,16.6,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,3,1.09861228866811,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,11.2,0,11.2,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,3,1.09861228866811,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,6,0,6,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,3,1.09861228866811,"ASH056"
"Cephalopholis urodeta","Small","2016","present",0,61.2,0,61.2,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,6,1.79175946922805,"ASH056"
"Cephalopholis urodeta","Small","2016","present",0,4.4,0,4.4,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,4,1.38629436111989,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,17,2,19,0,0.894736842105263,0.105263157894737,2,3,"reef",18,2.89037175789616,119.4,4.7824792009585,5,1.6094379124341,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,6.2,0,6.2,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,5,1.6094379124341,"ASH056"
"Lutjanus bohar","Medium","2016","present",0,10.2,0,10.2,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,5,1.6094379124341,"ASH056"
"Lutjanus bohar","Medium","2016","present",0,33,0,33,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,5,1.6094379124341,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,11.8,0,11.8,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,3,1.09861228866811,"ASH056"
"Cephalopholis urodeta","Small","2016","present",0,44.8,0,44.8,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,6,1.79175946922805,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,8,0,8,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,5,1.6094379124341,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,4.4,0,4.4,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,2,0.693147180559945,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,9,0,9,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,8,2.07944154167984,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,11,0,11,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,8,2.07944154167984,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,3.4,0,3.4,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,8,2.07944154167984,"ASH056"
"Monotaxis grandoculis","Medium","2016","present",32.2,33.4,0,65.6,0.490853658536585,0.509146341463415,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,8,2.07944154167984,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,6,0,6,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,5,1.6094379124341,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,5.2,0,5.2,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,5,1.6094379124341,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,4.6,0,4.6,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,3,1.09861228866811,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,1.8,0,1.8,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,4,1.38629436111989,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,2.8,0,2.8,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,4,1.38629436111989,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,11,0,11,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,4,1.38629436111989,"ASH056"
"Plectropomus maculatus","Large","2016","present",15.4,5.2,0,20.6,0.747572815533981,0.252427184466019,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,6,1.79175946922805,"ASH056"
"Lutjanus bohar","Medium","2016","present",0,10.8,0,10.8,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,4,1.38629436111989,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,12.2,0,12.2,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,5,1.6094379124341,"ASH056"
"Lutjanus bohar","Medium","2016","present",0,11.8,0,11.8,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,6,1.79175946922805,"ASH056"
"Lutjanus bohar","Medium","2016","present",0,18.4,0,18.4,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,6,1.79175946922805,"ASH056"
"Lutjanus bohar","Medium","2016","present",0,12.8,0,12.8,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,6,1.79175946922805,"ASH056"
"Lutjanus decussatus","Small","2016","present",1.8,23.6,1.6,27,0.0666666666666667,0.874074074074074,0.0592592592592593,1,1,"reef",18,2.89037175789616,119.4,4.7824792009585,4,1.38629436111989,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,7.4,0,7.4,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,4,1.38629436111989,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,5.8,0,5.8,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,4,1.38629436111989,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,2.4,0,2.4,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,4,1.38629436111989,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,6.4,0,6.4,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,4,1.38629436111989,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,3.8,0,3.8,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,4,1.38629436111989,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,18.6,0,18.6,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,3,1.09861228866811,"ASH056"
"Lutjanus decussatus","Small","2016","present",0,5,0,5,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,3,1.09861228866811,"ASH056"
"Cephalopholis urodeta","Small","2016","present",0,128.4,0,128.4,0,1,0,0,0,"reef",18,2.89037175789616,119.4,4.7824792009585,6,1.79175946922805,"ASH056"
"Lethrinus rubrioperculatus","Small","2016","present",6.6,14.2,0,20.8,0.317307692307692,0.682692307692308,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,5,1.6094379124341,"ASH017"
"Lethrinus rubrioperculatus","Small","2016","present",0,65,0,65,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,5,1.6094379124341,"ASH017"
"Lethrinus rubrioperculatus","Small","2016","present",0,24.8,0,24.8,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,5,1.6094379124341,"ASH017"
"Caranx melampygus","Large","2016","present",0,4,0,4,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,5,1.6094379124341,"ASH017"
"Variola albimarginata","Medium","2016","present",6.4,27,0,33.4,0.191616766467066,0.808383233532934,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,4,1.38629436111989,"ASH017"
"Caranx melampygus","Large","2016","present",7.6,6.2,0,13.8,0.550724637681159,0.449275362318841,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,4,1.38629436111989,"ASH017"
"Lethrinus rubrioperculatus","Small","2016","present",0,19.2,0,19.2,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,4,1.38629436111989,"ASH017"
"Lethrinus rubrioperculatus","Small","2016","present",0,23.4,0,23.4,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,3,1.09861228866811,"ASH017"
"Lethrinus rubrioperculatus","Small","2016","present",30.8,38.4,0,69.2,0.445086705202312,0.554913294797688,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,3,1.09861228866811,"ASH017"
"Lethrinus rubrioperculatus","Small","2016","present",0,13.8,0,13.8,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,3,1.09861228866811,"ASH017"
"Caranx melampygus","Large","2016","present",0,4.6,0,4.6,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,2,0.693147180559945,"ASH017"
"Caranx melampygus","Large","2016","present",0,7.2,0,7.2,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,1,0,"ASH017"
"Variola albimarginata","Medium","2016","present",0,34.4,0,34.4,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,2,0.693147180559945,"ASH017"
"Lethrinus rubrioperculatus","Small","2016","present",1.4,18.2,0,19.6,0.0714285714285714,0.928571428571429,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,1,0,"ASH017"
"Lethrinus rubrioperculatus","Small","2016","present",0,12,0,12,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,2,0.693147180559945,"ASH017"
"Caranx melampygus","Large","2016","present",1,13,0,14,0.0714285714285714,0.928571428571429,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,3,1.09861228866811,"ASH017"
"Lethrinus rubrioperculatus","Small","2016","present",0,23.4,0,23.4,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,3,1.09861228866811,"ASH017"
"Lethrinus rubrioperculatus","Small","2016","present",0,0.8,0,0.8,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,3,1.09861228866811,"ASH017"
"Lethrinus rubrioperculatus","Small","2016","present",0,25.6,0,25.6,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,3,1.09861228866811,"ASH017"
"Caranx melampygus","Large","2016","present",14.2,2.4,0,16.6,0.855421686746988,0.144578313253012,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,3,1.09861228866811,"ASH017"
"Aprion virescens","Large","2016","present",0,7.4,0,7.4,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,1,0,"ASH017"
"Lethrinus olivaceus","Medium","2016","present",0,3.4,0,3.4,0,1,0,0,0,"reef",15.1,2.71469474382088,151.2,5.01860346374543,2,0.693147180559945,"ASH017"
"Cepahlopholis argus","Small","2016","present",42.2,16.4,0,58.6,0.720136518771331,0.279863481228669,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,4,1.38629436111989,"ASH036"
"Cepahlopholis argus","Medium","2016","present",3.8,10.4,0,14.2,0.267605633802817,0.732394366197183,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,4,1.38629436111989,"ASH036"
"Cepahlopholis argus","Medium","2016","present",0,4.8,0,4.8,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,4,1.38629436111989,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,5.2,0,5.2,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,4,1.38629436111989,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,9.6,0,9.6,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,4,1.38629436111989,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,8.4,0,8.4,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,2,0.693147180559945,"ASH036"
"Lethrinus microdon","Medium","2016","present",0,11.2,0,11.2,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,3,1.09861228866811,"ASH036"
"Lethrinus microdon","Medium","2016","present",0,7.6,0,7.6,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,3,1.09861228866811,"ASH036"
"Lethrinus microdon","Medium","2016","present",0,23,0,23,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,3,1.09861228866811,"ASH036"
"Lethrinus microdon","Medium","2016","present",0,17,0,17,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,5,1.6094379124341,"ASH036"
"Lethrinus microdon","Medium","2016","present",0,6,0,6,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,5,1.6094379124341,"ASH036"
"Lethrinus microdon","Medium","2016","present",0,3.2,0,3.2,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Lethrinus microdon","Medium","2016","present",0,6.6,0,6.6,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Lethrinus microdon","Medium","2016","present",0,6.2,0,6.2,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,6.2,0,6.2,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,5,1.6094379124341,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,3.2,0,3.2,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,5,1.6094379124341,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,10.2,0,10.2,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,3.4,0,3.4,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,4.8,0,4.8,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,3.8,0,3.8,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,7,1.94591014905531,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,4.4,0,4.4,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,7,1.94591014905531,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,8.2,0,8.2,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,7,1.94591014905531,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,3.8,0,3.8,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,2,0.693147180559945,"ASH036"
"Cepahlopholis argus","Medium","2016","present",0,17.2,0,17.2,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,6,1.79175946922805,"ASH036"
"Cepahlopholis urodeta","Small","2016","present",13.8,3.2,0,17,0.811764705882353,0.188235294117647,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,6,1.79175946922805,"ASH036"
"Cepahlopholis argus","Medium","2016","present",0,6.2,0,6.2,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,6,1.79175946922805,"ASH036"
"Caranx melampygus","Large","2016","present",0,10.4,0,10.4,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Caranx melampygus","Large","2016","present",0,11.4,0,11.4,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Caranx melampygus","Large","2016","present",0,12.2,0,12.2,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Caranx melampygus","Large","2016","present",0,6.6,0,6.6,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,5,1.6094379124341,"ASH036"
"Caranx melampygus","Large","2016","present",0,9,0,9,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,7,1.94591014905531,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,9.4,0,9.4,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,6,1.79175946922805,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,3.4,0,3.4,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,6,1.79175946922805,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,5.2,0,5.2,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,6,1.79175946922805,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,6.8,0,6.8,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,6.8,0,6.8,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,6.6,0,6.6,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,8,0,8,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,93.8,0,93.8,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,9.4,0,9.4,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
"Lutjanus bohar","Medium","2016","present",0,5.2,0,5.2,0,1,0,0,0,"reef",7,1.94591014905531,115.8,4.7518645651389,8,2.07944154167984,"ASH036"
